ts	imei	mwra	p.android.documentsui	p.system	p.android.settings	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.inputmethod.latin	p.olauncher	p.google	p.process.gapps	p.katana	p.gms.persistent	p.android.defcontainer	p.browser.provider	p.simulator	p.notifier	p.android.vending	p.dogalize	p.android.gms
2018-05-05 11:48:00	359043379931766486	0.00000	14.03026	14.87566	12.84410	12.54862	9.58566	9.65582	13.60332	68.79500	0.09442	54.86279	48.33720	7.59372	88.97053	22.96213	48.32600	18.87014	70.83067	84.90805	26.79826	18.40799
2018-05-05 11:49:00	863033069630348842	0.00000	11.19910	11.23395	13.56468	10.43306	13.10308	9.76881	9.10667	55.73910	0.00552	68.85284	63.89256	20.48706	42.36418	17.55311	6.46861	61.40086	93.34219	36.90611	28.68044	47.48950
2018-05-05 11:50:00	359043379931766536	1.00000	14.37629	11.58286	10.61142	13.42054	12.98790	12.81276	8.18576	67.76291	0.13338	59.21856	33.96201	22.82930	92.52689	2.19393	94.51691	47.09798	22.53710	43.58366	65.34209	13.96658
2018-05-05 11:51:00	3590433799317661776	0.00000	15.28251	16.64556	8.68734	10.05277	13.08516	10.86641	8.56980	72.84655	0.33002	58.12174	59.52675	93.10308	61.88704	34.41001	42.56608	53.28169	44.06718	52.53966	20.13139	47.65656
2018-05-05 11:52:00	3590433799317661438	0.00000	8.36214	15.17139	10.76544	12.12415	12.81973	7.16012	12.13195	48.55326	0.00037	68.67840	42.84644	49.16904	58.39570	98.95776	72.36565	94.70273	62.82106	51.80814	16.96987	94.69437
2018-05-05 11:53:00	3590433799317661172	1.00000	12.66266	8.23613	9.29810	8.18066	7.31827	15.42171	13.26886	49.93059	0.02407	46.18676	70.21490	12.02163	30.43914	61.78592	81.05691	40.75479	20.94339	24.30139	89.35262	91.91564
2018-05-05 11:54:00	8630330696303482220	0.00000	13.15373	13.60853	12.74964	15.84372	10.89180	7.51469	14.43331	43.99101	0.03925	45.39927	59.63315	51.71664	75.41747	27.98678	77.32337	56.12925	38.03651	37.53138	79.18309	87.70131
2018-05-05 11:55:00	3590433799317661313	0.00000	13.02468	13.92163	7.42306	10.70799	14.20315	7.78314	12.67109	59.67881	0.03457	49.39577	39.48053	18.51774	34.11903	49.44112	34.03335	72.56835	89.51476	3.57475	25.30883	3.67682
2018-05-05 11:56:00	3590433799317661842	0.00000	15.20244	14.33302	10.88247	13.30170	11.61528	7.25396	11.12311	54.54702	0.30472	36.97216	27.87163	11.56390	76.81275	76.91766	3.57544	59.90518	72.07602	96.59061	63.72936	45.53630
2018-05-05 11:57:00	3590433799317662352	1.00000	16.17248	9.90914	10.20885	10.26836	11.43587	9.45204	5.42573	72.84942	0.80363	36.98868	54.27024	14.54627	63.54980	44.18414	69.74936	17.68319	63.33942	85.62726	79.20283	35.81066
2018-05-05 11:58:00	359043379931766890	1.00000	13.05557	14.11681	7.50699	8.27087	11.48480	13.26585	10.10189	50.00760	0.03563	48.78493	30.08861	78.31250	3.32963	69.86456	64.30498	27.00300	97.77007	86.17547	49.44954	39.39089
2018-05-05 11:59:00	359043379931766262	0.00000	8.46625	15.26373	13.14790	13.85375	11.46789	10.30193	10.82887	61.86671	0.00036	34.75836	52.30329	48.51659	16.57876	91.96577	50.77057	25.81809	58.91208	6.72101	58.45444	86.17170
2018-05-05 12:00:00	8630330696303481461	0.00000	9.98976	11.82064	11.50576	15.64665	12.48780	8.67063	11.19529	47.63885	0.00166	52.07749	35.17434	74.75746	81.64825	34.81077	71.57314	67.60183	5.94654	80.11971	86.57552	69.08303
2018-05-05 12:01:00	3590433799317661719	1.00000	13.05008	9.45545	14.35288	6.68082	9.17440	8.10992	11.54886	50.46973	0.03537	51.73257	45.24647	72.91909	74.41378	23.85935	82.32555	57.71797	83.33177	97.09853	68.27120	13.93818
2018-05-05 12:02:00	8630330696303481586	1.00000	13.46082	10.63070	12.44044	9.82797	10.60315	8.34999	8.24866	39.28554	0.05341	56.41971	37.30964	58.55331	29.95520	23.56449	4.12690	9.65245	77.55201	38.34614	79.60464	85.32732
2018-05-05 12:03:00	8630330696303481776	1.00000	10.79629	8.65202	8.61002	10.26518	9.07179	13.94845	9.15497	48.32128	0.00378	75.69172	30.43260	71.21803	35.09595	41.84328	72.70112	44.31947	1.68214	2.73664	37.34894	27.37158
2018-05-05 12:04:00	8630330696303481834	0.00000	16.49562	16.75394	10.58130	13.77877	13.22903	11.11509	12.98462	38.79400	1.11023	51.26861	65.03512	22.02624	47.52266	32.00817	84.65246	22.86992	57.80457	43.36875	7.22014	48.76479
2018-05-05 12:05:00	359043379931766288	0.00000	11.54179	13.94140	11.69062	13.52945	10.70270	11.74227	7.80782	46.04537	0.00786	67.37159	33.53428	50.20806	98.50715	60.69971	45.00220	44.48918	73.32537	90.23628	45.84514	62.14144
2018-05-05 12:06:00	359043379931766841	0.00000	7.86145	8.37493	15.87538	9.29147	9.61945	9.42080	10.75722	55.14496	0.00017	44.12475	40.58278	89.24006	33.79144	79.80709	42.41076	31.36201	78.31738	73.60554	12.41376	48.97283
2018-05-05 12:07:00	3590433799317661040	1.00000	12.99107	10.19069	10.18002	5.24493	8.71748	6.42454	9.55713	40.49711	0.03340	52.14129	56.75785	58.64507	7.81141	41.71162	95.22298	32.29449	66.33193	53.84287	56.22649	94.92671
2018-05-05 12:08:00	8630330696303481362	1.00000	14.76231	10.49795	9.01401	4.86109	13.33003	9.67416	7.21289	55.07628	0.19625	58.30734	52.96585	61.84550	36.37493	25.48949	9.65045	33.12820	68.09140	70.95798	94.22434	44.38185
2018-05-05 12:09:00	359043379931766783	1.00000	11.56704	14.98235	10.45385	12.01559	13.78723	7.90551	7.09723	46.73086	0.00805	36.98366	53.91856	74.34196	44.37955	13.89500	84.24294	24.70919	26.25238	45.42693	62.60044	10.80917
2018-05-05 12:10:00	8630330696303481180	1.00000	13.81541	7.33822	17.41983	12.26834	6.07772	12.90121	13.29514	86.89238	0.07607	51.89614	50.60210	71.28872	72.49129	23.73938	71.33576	41.90975	93.84985	91.93529	19.53603	82.83269
2018-05-05 12:11:00	8630330696303482113	1.00000	12.57377	10.30005	11.40450	13.24546	9.78547	10.82386	7.62954	44.13851	0.02199	62.18502	53.74826	45.30259	12.07193	39.09950	71.28518	37.98924	45.45650	77.38780	90.35656	28.68450
2018-05-05 12:12:00	3590433799317661883	1.00000	13.63993	14.20997	7.00905	10.05221	15.65964	10.49731	11.26048	48.93124	0.06386	41.85206	47.41169	12.75119	52.16411	70.59509	57.85955	4.47436	61.21999	56.85712	96.22178	98.71891
2018-05-05 12:13:00	863033069630348446	1.00000	16.55124	12.44038	9.80196	8.09613	10.80912	6.28796	5.48086	66.20295	1.17378	47.39730	28.08079	5.98775	58.32817	40.61669	53.40371	90.31138	87.14050	39.40104	74.24229	86.53693
2018-05-05 12:14:00	3590433799317661826	1.00000	14.24505	6.72383	14.44576	10.98075	5.87737	13.49837	12.10770	38.35097	0.11697	73.10680	34.25363	95.50819	97.29494	72.56134	41.01564	64.90805	13.05427	88.07260	74.95947	57.63072
2018-05-05 12:15:00	8630330696303481990	0.00000	15.72948	13.75691	11.12796	13.95080	11.47769	9.94564	6.52359	37.24191	0.51601	47.96472	65.87597	15.36741	17.25181	19.86537	75.31809	6.02522	90.69461	74.86705	25.44942	29.86647
2018-05-05 12:16:00	8630330696303481065	0.00000	11.64378	12.46308	15.29597	13.93706	7.50751	11.23981	14.46598	54.40091	0.00866	42.82525	47.21311	86.22055	52.03849	35.44528	45.58832	48.02119	67.09786	79.71149	3.97903	62.81378
2018-05-05 12:17:00	863033069630348255	1.00000	13.94487	11.38131	10.37657	10.62350	11.38987	9.73632	8.09575	40.56272	0.08663	73.11321	35.63968	11.30383	3.56321	58.56716	35.98277	96.44162	22.12966	81.17364	35.41212	59.95218
2018-05-05 12:18:00	3590433799317662006	0.00000	15.18418	15.17754	14.53952	14.74407	9.69647	10.30449	12.77316	51.88488	0.29915	62.73578	44.30640	99.34131	98.08232	69.13335	4.81765	69.09340	80.97612	5.80256	95.95811	36.20571
2018-05-05 12:19:00	3590433799317662246	0.00000	9.59327	15.02531	10.01356	12.32879	15.29173	9.33741	10.95789	55.44937	0.00119	48.89430	62.31482	25.32135	89.72934	14.68265	68.48214	34.78634	11.03694	3.57331	73.91129	43.99102
2018-05-05 12:20:00	8630330696303481784	1.00000	9.76834	10.52424	15.01059	13.86734	8.32865	9.58457	12.68953	66.90302	0.00130	40.08484	52.59508	55.59651	36.72483	79.93805	23.02242	82.86164	83.14611	45.87464	8.02396	15.98907
2018-05-05 12:21:00	8630330696303481149	1.00000	14.77471	7.78752	13.75468	10.61280	10.34845	9.29944	8.66542	48.15925	0.19856	83.09624	34.93089	35.59684	32.19034	46.08318	24.19379	76.50366	43.16446	64.39363	29.73508	86.60169
2018-05-05 12:22:00	863033069630348628	0.00000	11.56974	12.92032	13.48634	15.51219	10.33848	9.44658	7.93086	51.56956	0.00811	48.59736	26.90598	51.14360	65.93862	12.16156	58.98595	56.44230	93.13642	58.65086	92.48732	29.36931
2018-05-05 12:23:00	8630330696303482295	1.00000	13.08322	7.24527	14.57013	6.74654	10.65296	8.58278	9.41548	66.39679	0.03658	47.63354	42.23423	15.21212	33.05239	53.15141	9.96179	72.58821	47.11804	31.38363	48.82586	7.74995
2018-05-05 12:24:00	8630330696303481321	1.00000	15.78539	8.58697	15.74097	13.58249	6.87428	10.39820	11.74745	48.85679	0.54580	43.37457	51.99549	53.34948	19.31794	77.47681	92.20826	56.14099	21.96809	20.24725	58.37205	60.85553
2018-05-05 12:25:00	8630330696303482212	1.00000	11.68654	11.42472	7.36080	12.83184	11.82214	13.54536	11.01369	34.43366	0.00900	46.64383	29.04810	29.73926	54.02022	17.72332	12.38215	78.60333	60.77984	96.51792	15.90901	65.66644
2018-05-05 12:26:00	8630330696303481784	0.00000	8.59785	8.69221	13.89964	9.90296	9.41496	10.01840	10.45707	49.19385	0.00042	50.47381	24.73595	6.17743	51.60860	15.67661	9.32470	23.06056	27.05603	93.61309	8.54479	84.85086
2018-05-05 12:27:00	359043379931766049	1.00000	15.18210	14.69767	9.76754	9.31212	8.81383	14.88600	15.48754	49.91385	0.29843	59.71946	55.48473	4.92812	27.64651	52.01118	87.72340	28.37641	98.39544	8.89751	15.73354	10.53523
2018-05-05 12:28:00	359043379931766247	1.00000	10.88298	9.65734	11.02783	5.88123	9.13834	9.77435	10.67082	24.37461	0.00406	47.50950	77.73234	10.85281	2.67433	28.99685	30.06962	70.16837	88.99822	91.56502	20.57329	69.64869
2018-05-05 12:29:00	8630330696303481206	1.00000	13.16299	11.22565	9.30357	11.08835	14.73937	11.12876	9.87275	64.81627	0.03963	38.24771	32.95764	68.82095	10.34506	6.69111	69.98857	34.29858	4.93683	68.45958	41.88020	49.05190
2018-05-05 12:30:00	863033069630348602	1.00000	15.63749	13.75549	12.26464	11.22028	9.77727	7.28948	7.75666	75.71479	0.47071	55.78663	60.39304	1.69699	59.31515	17.08790	59.74793	2.41931	31.71105	51.27576	81.72923	6.28377
2018-05-05 12:31:00	3590433799317661099	1.00000	12.39640	6.80557	12.13060	6.40879	8.73293	10.19378	10.20796	76.24140	0.01844	17.68499	71.27118	42.87368	28.37274	95.98795	66.65506	30.15349	87.67505	33.88574	54.23568	12.69286
2018-05-05 12:32:00	863033069630348099	0.00000	11.43261	14.36316	9.73142	11.93292	12.89923	9.71718	11.06492	76.58174	0.00705	96.00814	73.41900	90.67878	95.01838	1.97928	69.04255	70.45325	21.71581	64.95266	57.42620	19.34764
2018-05-05 12:33:00	8630330696303481404	0.00000	13.20629	13.07541	8.99306	11.37311	11.94902	7.38909	6.86186	39.29792	0.04144	54.14599	67.92780	28.42846	97.04158	93.35369	58.61496	29.57388	0.92923	24.62000	43.46820	68.64015
2018-05-05 12:34:00	863033069630348768	1.00000	13.93769	10.25592	9.65049	6.69557	10.46525	12.56043	14.45211	44.31190	0.08607	67.59975	66.08757	39.07045	9.06295	55.18296	4.51710	77.80780	85.82349	74.42034	69.21641	32.68292
2018-05-05 12:35:00	863033069630348354	1.00000	12.76118	8.56421	12.58696	7.73259	8.41976	9.46581	9.64717	26.23951	0.02651	37.69931	29.73010	76.79007	60.95794	98.77237	70.46644	5.39730	79.92043	82.46380	61.30747	68.82955
2018-05-05 12:36:00	3590433799317661172	1.00000	17.24727	8.69310	14.33124	9.48046	12.78835	9.37825	7.51890	53.53736	2.35416	59.01923	58.15925	86.52208	40.25405	82.64796	69.50053	27.76681	71.80572	9.44084	20.14326	94.11442
2018-05-05 12:37:00	359043379931766809	0.00000	13.62176	11.71581	7.94288	11.59406	14.23802	7.46730	7.68574	49.66039	0.06273	84.13869	56.65079	61.94768	15.66753	81.66101	62.01626	17.99555	65.12884	9.48388	40.07967	3.48635
2018-05-05 12:38:00	3590433799317661099	1.00000	13.73869	9.27986	9.30619	10.12702	7.58711	15.63944	13.85052	66.37996	0.07049	65.45034	50.22414	87.68310	67.25507	54.94189	25.26536	27.08465	35.99454	28.49301	94.05179	43.63546
2018-05-05 12:39:00	3590433799317661743	1.00000	10.70537	8.98495	5.81889	11.87849	10.01436	15.73092	14.05375	79.43071	0.00341	35.08460	53.08295	70.82776	67.49022	74.02580	27.08905	29.54948	84.79626	54.22812	86.10326	51.95131
2018-05-05 12:40:00	3590433799317661776	1.00000	12.82312	10.77162	11.97674	7.27776	11.39349	9.18388	13.54892	54.19199	0.02818	44.04243	53.06779	80.48976	50.78027	23.89732	53.86520	9.30098	40.03866	63.88432	70.44557	43.64642
2018-05-05 12:41:00	8630330696303481669	1.00000	11.27809	7.64466	14.83579	11.35540	9.51764	10.67318	11.53729	36.89940	0.00599	76.95622	64.96888	94.96640	45.85713	2.81182	24.71710	60.54980	80.97540	84.75965	71.99699	7.14735
2018-05-05 12:42:00	3590433799317661198	1.00000	10.15102	12.44222	7.75256	10.73120	10.88711	10.91405	13.46571	43.43365	0.00194	57.13330	54.70386	53.24634	89.52149	76.21283	1.13496	89.99732	6.89736	46.97321	85.54421	24.01529
2018-05-05 12:43:00	863033069630348933	1.00000	16.28419	14.04123	9.64483	11.72845	13.50356	8.99988	5.81190	44.01729	0.89867	34.54471	55.50049	71.33193	74.87208	34.10311	47.80446	54.33735	1.42875	70.89712	55.40096	98.48204
2018-05-05 12:44:00	8630330696303481552	0.00000	15.57205	12.56940	8.11595	12.88209	13.91904	7.27283	8.58573	84.65735	0.44085	40.40470	49.51223	36.50619	41.70184	32.59904	78.34131	76.06992	92.23813	32.39376	1.60864	74.43371
2018-05-05 12:45:00	359043379931766940	0.00000	13.62051	11.95409	13.66162	10.40652	9.87888	8.22044	13.72921	59.43140	0.06261	60.42266	47.66263	56.64237	54.54796	86.32785	66.43778	22.42689	58.81266	11.64021	45.61848	67.67231
2018-05-05 12:46:00	3590433799317661784	0.00000	12.10827	11.62442	9.14908	12.79339	12.39051	10.26583	8.94473	39.99705	0.01386	14.65620	28.43150	7.89084	16.99622	24.86099	60.02106	72.71640	33.11812	8.46276	83.85815	92.33431
2018-05-05 12:47:00	8630330696303481800	0.00000	10.27436	12.95755	10.09087	13.59745	13.47643	5.50841	9.28910	45.18992	0.00225	59.39964	50.50401	97.08998	87.97274	97.24713	95.56784	2.32322	4.98291	83.12731	64.13297	13.17371
2018-05-05 12:48:00	359043379931766189	0.00000	13.16525	11.33845	9.73671	12.37138	11.89387	7.94968	6.68569	52.15355	0.03979	49.74537	70.28716	26.34548	24.38250	74.55414	64.53950	38.82310	29.07384	96.50695	30.46812	77.71272
2018-05-05 12:49:00	863033069630348461	1.00000	16.78075	11.71384	13.43202	10.15448	8.54681	10.09229	9.73419	37.54060	1.47656	38.87589	58.19507	48.50750	37.14077	19.39057	92.39154	79.78359	24.60702	95.45153	65.68708	33.93646
2018-05-05 12:50:00	8630330696303482428	1.00000	13.12433	13.28454	10.94732	7.24909	10.28793	3.70334	4.77578	53.71063	0.03816	26.53596	64.09829	78.50681	34.57201	7.80692	31.40658	63.61095	20.72108	95.68670	54.18994	37.87549
2018-05-05 12:51:00	3590433799317662477	0.00000	13.52544	10.35833	8.10703	10.04888	10.38666	13.63120	11.82946	60.89847	0.05694	57.37612	49.00364	41.90333	85.81264	70.17198	53.79524	33.78605	32.10299	68.97574	14.63576	58.29284
2018-05-05 12:52:00	359043379931766445	1.00000	13.82437	10.69974	13.99075	9.17374	12.11096	8.84364	11.06016	56.10020	0.07680	60.88459	30.52065	85.02960	77.91176	54.50874	65.58217	71.20552	2.77862	19.23239	10.00560	51.79947
2018-05-05 12:53:00	863033069630348321	0.00000	12.83213	8.99616	9.13143	7.42324	8.52998	15.33251	16.68890	60.90802	0.02847	50.12807	43.08506	24.89680	99.39412	69.01945	12.19386	72.56044	29.66287	87.68312	32.31630	89.75067
2018-05-05 12:54:00	8630330696303481867	0.00000	11.81696	15.13846	11.87382	13.46081	10.58247	10.35825	9.03336	59.22129	0.01034	68.76740	56.85138	10.30214	71.46263	7.47998	10.06675	34.70733	50.74275	30.42921	96.10984	76.98628
2018-05-05 12:55:00	359043379931766270	1.00000	11.93509	8.85059	16.46601	9.65746	4.61261	9.42405	13.72310	53.45336	0.01167	45.65616	50.62629	45.72599	45.41511	87.82934	34.82307	23.11166	41.38637	6.79622	80.11786	31.11604
2018-05-05 12:56:00	8630330696303481602	0.00000	14.26154	13.46225	8.55922	12.42701	13.74678	8.54752	8.82272	70.76951	0.11896	47.55101	59.89111	33.60460	56.41386	12.16063	75.55572	35.68574	33.73183	97.58362	65.71286	46.99383
2018-05-05 12:57:00	8630330696303482386	1.00000	15.31189	9.59789	11.23054	6.82593	8.73961	12.87788	11.41155	48.41068	0.33997	48.14631	69.71492	36.98067	75.64079	77.48317	8.68726	55.78763	64.41985	12.54091	92.10356	52.44636
2018-05-05 12:58:00	8630330696303481222	1.00000	11.10662	10.01696	11.98764	7.88002	6.82977	9.54312	10.86852	69.47243	0.00511	62.87366	68.40961	5.50573	87.76157	37.84190	19.45837	99.00583	99.50798	52.87950	68.19359	27.72610
2018-05-05 12:59:00	359043379931766767	1.00000	12.11206	7.36583	12.63148	6.78127	8.54114	9.78112	10.10753	77.16438	0.01392	47.58781	44.63786	35.95991	69.24985	29.44404	83.87639	17.55819	85.73544	96.02192	12.95267	89.88414
2018-05-05 13:00:00	8630330696303482196	0.00000	14.97509	13.58539	13.76460	12.73956	8.02526	8.13495	14.50117	51.76295	0.24275	57.92754	27.72603	48.79801	96.65070	73.08526	8.54826	59.44934	55.80992	81.14642	82.90057	6.79756
2018-05-05 13:01:00	863033069630348552	0.00000	13.31030	13.63417	7.53208	11.56527	15.47105	10.35701	9.53321	60.10303	0.04592	84.35619	62.81863	99.39571	32.25381	18.10186	62.03091	32.93495	92.75804	27.05005	2.23808	76.67590
2018-05-05 13:02:00	359043379931766437	1.00000	12.75238	6.57452	12.01287	9.51785	8.24956	12.03527	14.10098	54.15619	0.02628	43.92551	24.40006	50.76110	74.77408	1.96916	66.20525	47.36315	82.84452	53.71689	80.34427	59.15597
2018-05-05 13:03:00	8630330696303482238	0.00000	10.37674	14.09965	9.26148	12.10979	14.70554	7.58553	9.07681	59.08109	0.00247	47.95647	47.38177	61.60627	68.70732	30.18752	69.18290	7.78920	35.43221	7.38819	75.85711	38.73010
2018-05-05 13:04:00	863033069630348057	1.00000	16.43131	8.80994	12.92438	11.21086	8.17816	8.75985	9.38616	60.28622	1.04111	50.02682	50.55773	11.04151	94.08671	45.15006	72.94852	48.23009	30.55188	91.85898	10.70548	20.98645
2018-05-05 13:05:00	3590433799317661198	0.00000	14.21948	9.48833	10.74908	5.46349	5.96743	16.38091	15.37570	65.57153	0.11405	38.60234	71.02055	74.73800	91.25936	78.29699	58.10154	6.42726	98.83761	2.99455	59.72061	87.33450
2018-05-05 13:06:00	863033069630348644	1.00000	12.09882	4.95521	18.70049	12.02671	8.12567	15.65598	14.60462	77.04083	0.01360	68.79601	40.51447	2.96525	25.39193	73.81401	41.51872	33.16080	80.37412	89.90675	57.19019	86.82406
2018-05-05 13:07:00	8630330696303482378	1.00000	12.07774	8.74772	11.96793	8.90208	7.16638	13.29674	11.55163	75.17960	0.01341	48.98378	56.26958	28.69749	56.72006	61.97108	50.11033	91.57427	76.49503	20.75430	31.07429	11.16626
2018-05-05 13:08:00	359043379931766395	1.00000	16.86315	11.29167	11.44046	5.81353	14.78825	9.37590	7.26811	41.04897	1.60337	61.77848	41.74817	37.59255	80.10211	27.26894	3.09901	9.11191	26.38885	96.15653	30.02140	43.31694
2018-05-05 13:09:00	8630330696303482196	0.00000	11.26113	11.07913	13.30085	12.53276	8.84968	9.69761	11.13306	59.29193	0.00589	44.06732	19.02957	18.29204	88.65849	49.12292	10.00065	84.61011	91.07253	31.98033	38.84866	48.46191
2018-05-05 13:10:00	3590433799317662303	0.00000	17.27813	12.42604	7.05167	13.14474	14.87066	8.67393	9.06995	63.79251	2.42800	57.02928	70.40169	87.97331	39.65277	10.08329	95.56654	49.97144	8.63092	50.38202	47.06690	88.05810
2018-05-05 13:11:00	8630330696303481222	1.00000	16.27150	8.64508	14.00803	8.64297	4.73622	11.11036	12.21007	46.03242	0.88730	50.44418	30.09959	12.01756	35.48633	77.61700	6.96566	71.58715	75.57217	46.95272	43.05450	54.74415
2018-05-05 13:12:00	863033069630348875	1.00000	10.88293	8.75371	11.77336	7.60553	10.34010	9.43954	8.44598	46.58354	0.00409	52.71432	38.46256	47.21035	0.25984	11.31530	28.49963	0.17775	54.59719	99.24455	74.88576	29.09337
2018-05-05 13:13:00	8630330696303481263	0.00000	14.25525	15.68224	13.90296	12.87677	11.48343	8.56330	13.94041	43.26756	0.11815	57.32618	47.93641	48.56010	47.77375	22.03645	66.74471	67.74853	64.40186	68.27699	82.78901	10.50713
2018-05-05 13:14:00	359043379931766312	1.00000	12.80491	8.86750	11.10979	9.78463	10.96530	11.05582	12.58771	34.61690	0.02772	64.78701	36.05763	80.75819	56.54422	33.48220	8.64814	9.04641	69.99474	46.29618	78.37589	47.39451
2018-05-05 13:15:00	863033069630348735	0.00000	14.40862	11.21716	13.59042	12.41546	6.29113	12.48408	12.22534	66.90359	0.13784	36.16221	33.37882	85.62846	90.13858	1.38240	61.13094	26.80201	4.80321	52.18959	70.41566	67.78938
2018-05-05 13:16:00	863033069630348545	1.00000	16.51229	11.84767	12.10383	7.13812	11.55847	10.41116	12.48845	65.65173	1.12893	43.91054	29.12556	66.01205	89.43156	85.82340	14.97202	54.23646	59.95854	23.31670	98.47895	82.87473
2018-05-05 13:17:00	863033069630348693	1.00000	13.23093	15.51952	12.08785	13.43404	11.51287	12.81355	12.00584	58.98587	0.04242	35.87075	51.01640	77.78813	46.03051	77.38341	15.82739	66.99115	58.55352	16.03557	76.54793	53.82228
2018-05-05 13:18:00	8630330696303481032	0.00000	10.32468	11.34115	9.03069	14.61917	14.54383	8.38787	10.72920	71.20483	0.00237	54.76494	46.76949	74.87866	87.93493	78.43886	30.01484	69.61360	78.45069	96.54428	93.23030	65.47941
2018-05-05 13:19:00	8630330696303481404	1.00000	9.92257	7.32336	8.76299	8.89616	6.83009	13.80903	12.43109	64.44877	0.00156	52.22464	58.06459	89.96643	47.93157	7.92958	63.79585	54.75872	27.30301	34.20071	69.77013	2.97478
2018-05-05 13:20:00	8630330696303481131	1.00000	17.17059	6.10868	14.38190	8.11237	10.46101	6.51886	8.47270	67.98876	2.18041	66.36726	34.64239	36.65233	18.76037	64.06937	10.77797	67.83590	1.58158	8.40659	44.87638	95.57791
